chr	sp	fish	MinCov	MaxCov	AverCov	SDCov
LR778266.1	LanD	LAN050	6	3141.32	124.382547195734	160.226764608347
LR778267.1	LanD	LAN050	6	2477.3	121.042175952249	146.436784488235
LR778268.1	LanD	LAN050	6	952.072	116.523555230352	128.945770036727
LR778269.1	LanD	LAN050	6	1080	123.00604418123	141.981562700259
LR778270.1	LanD	LAN050	6	996.535	123.176782240978	137.849656509441
LR778271.1	LanD	LAN050	6	967.074	116.18986093359	129.691839130405
LR778272.1	LanD	LAN050	6	740.297	123.362790964361	131.539467486005
LR778273.1	LanD	LAN050	6	641.347	118.574851868833	129.169359580878
LR778274.1	LanD	LAN050	6	3686.16	186.10155668722	273.638458319469
LR778275.1	LanD	LAN050	6	1308.52	122.060487894737	138.020003175515
LR778276.1	LanD	LAN050	6	1501.94	120.244110435294	137.661253924581
LR778277.1	LanD	LAN050	6	891.319	119.140173977408	131.165664701844
LR778278.1	LanD	LAN050	6	1112.89	122.71475507335	132.078078380758
LR778279.1	LanD	LAN050	6	772.088	118.322739431337	132.481690792202
LR778280.1	LanD	LAN050	6	1337.19	143.7358577655	187.340129423833
LR778281.1	LanD	LAN050	6	4264.6	119.85364807049	164.751853768382
LR778282.1	LanD	LAN050	6	639.447	122.470224677924	131.775187711685
LR778283.1	LanD	LAN050	6	652.011	114.872193288708	126.906629336903
LR778284.1	LanD	LAN050	6	1474.67	165.465866084416	219.067325114552
LR778285.1	LanD	LAN050	6	673.152	116.984638176718	129.141625512661
LR778286.1	LanD	LAN050	6	6898.92	124.493590045181	237.000255469174
LR778287.1	LanD	LAN050	6	3335.76	139.326825634807	191.924215063505
LR778288.1	LanD	LAN050	6	1785.55	122.356628358641	138.825394356819
LR778289.1	LanD	LAN050	6	1152.24	126.51610716116	147.077516556284
LR778290.1	LanD	LAN050	6	6235.01	174.451710131703	299.240075502355
LR778291.1	LanD	LAN050	6	2368.6	128.91729016684	173.139060844353
LR778292.1	LanD	LAN050	6	578.734	112.755701333333	131.644483261184
LR778253.1	LanD	LAN063	6	4265.12	83.4755043759019	111.883573365161
LR778254.1	LanD	LAN063	6	380.647	74.9190261769616	70.7640887460085
LR778255.1	LanD	LAN063	6	513.926	77.7875694227504	72.3554419442652
LR778256.1	LanD	LAN063	6	2001.21	87.9812839494405	98.1210209523961
LR778257.1	LanD	LAN063	6	443.636	78.1425673203719	73.8278141648125
LR778258.1	LanD	LAN063	6	1108.72	77.8869429005752	78.0806276457528
LR778259.1	LanD	LAN063	6	758.686	81.9850414710366	81.2195435560997
LR778260.1	LanD	LAN063	6	407.62	81.2687123268112	76.4694560706866
LR778261.1	LanD	LAN063	6	2918.56	80.4654844184865	95.5974553067555
LR778262.1	LanD	LAN063	6	356.555	79.6586903335284	72.208848261349
LR778263.1	LanD	LAN063	6	368.497	83.7991285377875	73.6638350442582
LR778264.1	LanD	LAN063	6	410.523	76.1811862639702	71.5906788203457
LR778265.1	LanD	LAN063	6	4101.27	83.9496053567384	121.331242009105
LR778266.1	LanD	LAN063	6	2045.31	80.7861082453638	92.2457663198541
LR778267.1	LanD	LAN063	6	1119.08	82.7767161492735	83.7100380624701
LR778268.1	LanD	LAN063	6	328.938	79.8764855997434	72.0346807036624
LR778269.1	LanD	LAN063	6	501.776	84.2944698541827	78.9373305932249
LR778270.1	LanD	LAN063	6	724.266	82.68355954147	78.2091423035442
LR778271.1	LanD	LAN063	6	369.198	81.2791771091954	75.0466255129588
LR778272.1	LanD	LAN063	6	767.684	82.1094536698912	75.1185591426284
LR778273.1	LanD	LAN063	6	347.972	78.9111447015426	72.3855915148136
LR778274.1	LanD	LAN063	6	2789.59	131.406734221922	174.10160761494
LR778275.1	LanD	LAN063	6	557.728	83.9907425839616	78.5056178619941
LR778276.1	LanD	LAN063	6	505.348	78.5183439712919	73.3301468172652
LR778277.1	LanD	LAN063	6	440.379	83.9754027272727	75.5505512623598
LR778278.1	LanD	LAN063	6	852.121	83.1561896836808	78.0641415714164
LR778279.1	LanD	LAN063	6	527.314	78.8918156605114	74.205035147823
LR778280.1	LanD	LAN063	6	548.165	94.8785401490419	106.360054460473
LR778281.1	LanD	LAN063	6	2470.2	82.6357239985994	98.2768516055723
LR778282.1	LanD	LAN063	6	455.736	80.8002199927326	74.1576650335272
LR778283.1	LanD	LAN063	6	463.469	79.1526486762689	73.008650642565
LR778284.1	LanD	LAN063	6	1172.42	114.293923824427	130.146584576094
LR778285.1	LanD	LAN063	6	382.56	80.451455	73.5175326069925
LR778286.1	LanD	LAN063	6	4281.51	84.8023164021164	155.108480107695
LR778287.1	LanD	LAN063	6	1316.98	92.6611523224728	104.213846782806
LR778288.1	LanD	LAN063	6	720.557	83.5348065012616	77.3945684716422
LR778289.1	LanD	LAN063	6	551.027	85.21222284375	84.5349810673932
LR778290.1	LanD	LAN063	6	2991.01	116.08045785872	168.920186132281
LR778291.1	LanD	LAN063	6	620.171	79.4746581912442	80.5778404303725
LR778292.1	LanD	LAN063	6	220.112	72.5006569230769	60.3949414578961
LR778253.1	LanD	LAN111	6	4069.49	70.9889473763906	91.9006666128866
LR778254.1	LanD	LAN111	6	333.812	66.8364504625551	52.6989508790341
LR778255.1	LanD	LAN111	6	267.452	67.4933558177905	52.9424489927026
LR778256.1	LanD	LAN111	6	934.363	72.7219254400554	64.6603974008004
LR778257.1	LanD	LAN111	6	333.92	66.8861452669039	53.6724907023962
LR778258.1	LanD	LAN111	6	630.155	66.723309790795	54.9108998821181
LR778259.1	LanD	LAN111	6	786.361	68.4436542088608	61.6121117200933
LR778260.1	LanD	LAN111	6	443.445	68.1468376010782	55.2414219985888
LR778261.1	LanD	LAN111	6	2341.36	70.6164548523579	71.2134446111806
LR778262.1	LanD	LAN111	6	288.323	68.5503988220676	53.2074719997843
LR778263.1	LanD	LAN111	6	861.125	69.0922565479452	56.5601472439904
LR778264.1	LanD	LAN111	6	304.852	67.2442022354558	52.4228795248957
LR778265.1	LanD	LAN111	6	2515.4	70.0446912204534	76.3056370972185
LR778266.1	LanD	LAN111	6	2148.64	70.1095521704476	76.9456526199763
LR778267.1	LanD	LAN111	6	991.139	69.317244472084	61.4499323643689
LR778268.1	LanD	LAN111	6	277.361	68.0855182997275	52.8632572962493
LR778269.1	LanD	LAN111	6	382.515	72.7190148039867	58.3693664191476
LR778270.1	LanD	LAN111	6	909.212	68.8083406128293	58.1433446648714
LR778271.1	LanD	LAN111	6	247.448	67.2512726769379	52.754424766254
LR778272.1	LanD	LAN111	6	248.075	72.4631771964097	54.771475800935
LR778273.1	LanD	LAN111	6	442.141	68.5467086187215	55.5222219825407
LR778274.1	LanD	LAN111	6	2096.6	108.451723026842	125.494742731517
LR778275.1	LanD	LAN111	6	469.66	68.2099870284091	55.8996710871302
LR778276.1	LanD	LAN111	6	398.09	69.0530166861143	55.6073712574793
LR778277.1	LanD	LAN111	6	404.04	68.3706932391048	54.2870987953609
LR778278.1	LanD	LAN111	6	1060.51	68.6980269293637	59.9742890525239
LR778279.1	LanD	LAN111	6	721.695	69.0552678998779	56.3623825295752
LR778280.1	LanD	LAN111	6	487.763	82.6246746548564	78.8302708393195
LR778281.1	LanD	LAN111	6	791.063	68.8659717967332	56.974022406473
LR778282.1	LanD	LAN111	6	885.466	69.435442750309	56.3773169637022
LR778283.1	LanD	LAN111	6	323.889	66.5982350028653	52.4360651948205
LR778284.1	LanD	LAN111	6	607.781	96.7147300592105	94.8325649601901
LR778285.1	LanD	LAN111	6	259.167	67.9065646228374	54.0542249160784
LR778286.1	LanD	LAN111	6	1844.18	67.9293384303611	79.5297530914747
LR778287.1	LanD	LAN111	6	493.924	80.8770605639913	74.3800517376302
LR778288.1	LanD	LAN111	6	306.227	69.1694677197999	54.2448294455293
LR778289.1	LanD	LAN111	6	522.445	72.1837999139073	64.034399583399
LR778290.1	LanD	LAN111	6	2486.4	96.8606101915709	128.978474092116
LR778291.1	LanD	LAN111	6	983.506	69.4465119621514	68.0542079359366
LR778292.1	LanD	LAN111	6	183.098	72.6701495	53.2677320886943
LR778253.1	LanD	LAN130	6	2402.25	74.3450036576635	83.9997307048061
LR778254.1	LanD	LAN130	6	331.199	66.5666668290855	65.2044093363829
LR778255.1	LanD	LAN130	6	595.383	69.271994534712	70.355745783963
LR778256.1	LanD	LAN130	6	1293.75	74.9882589202717	81.6218939833351
LR778257.1	LanD	LAN130	6	408.159	70.2681859300595	69.6144022567789
LR778258.1	LanD	LAN130	6	1057.72	69.0313203054545	72.4341122746104
LR778259.1	LanD	LAN130	6	1123.28	72.5771547539894	80.7316884741885
LR778260.1	LanD	LAN130	6	515.132	72.1619220247148	72.4380641725774
LR778261.1	LanD	LAN130	6	2207.89	73.2823727434842	82.9524105614136
LR778262.1	LanD	LAN130	6	427.317	72.5593203518908	70.1319289714645
LR778263.1	LanD	LAN130	6	572.778	72.3397689115002	71.0886756417827
LR778264.1	LanD	LAN130	6	428.171	68.8796708726415	68.4730866525757
LR778265.1	LanD	LAN130	6	3195.87	74.9964361344113	99.4747382411484
LR778266.1	LanD	LAN130	6	2236.97	75.4874058994709	92.2023373239753
LR778267.1	LanD	LAN130	6	868.918	71.089570990213	73.8177674877204
LR778268.1	LanD	LAN130	6	381.599	72.9328655471917	69.774676448392
LR778269.1	LanD	LAN130	6	613.249	73.7189845056403	75.0664772145541
LR778270.1	LanD	LAN130	6	635.736	72.8941469226155	72.2557942509394
LR778271.1	LanD	LAN130	6	352.234	69.5806351098901	68.1639640263826
LR778272.1	LanD	LAN130	6	416.632	72.7496542060086	69.8679327093952
LR778273.1	LanD	LAN130	6	356.911	71.1926048700906	68.1415064582445
LR778274.1	LanD	LAN130	6	2419.95	110.934214890427	156.863665984151
LR778275.1	LanD	LAN130	6	891.575	72.9826120619785	76.9599338748323
LR778276.1	LanD	LAN130	6	781.299	73.4343994974874	73.5306378027957
LR778277.1	LanD	LAN130	6	526.504	73.38945001875	73.1267172755159
LR778278.1	LanD	LAN130	6	570.126	74.5852850574713	71.589468347057
LR778279.1	LanD	LAN130	6	706.852	72.0601210890455	73.2742810131972
LR778280.1	LanD	LAN130	6	623.737	84.5368564512119	99.5381412937661
LR778281.1	LanD	LAN130	6	1860.62	71.8240684047176	82.0655406482952
LR778282.1	LanD	LAN130	6	410.732	73.7084854428755	71.7069598288995
LR778283.1	LanD	LAN130	6	341.807	70.8161576106731	69.1401963332757
LR778284.1	LanD	LAN130	6	1545.88	98.1856928449409	123.224792627384
LR778285.1	LanD	LAN130	6	305.063	71.1226667409057	68.6441232675567
LR778286.1	LanD	LAN130	6	2549.19	71.2579737251908	101.156344098534
LR778287.1	LanD	LAN130	6	2022.75	85.2997358339566	109.680267858296
LR778288.1	LanD	LAN130	6	714.534	76.0887514108527	74.6754745249825
LR778289.1	LanD	LAN130	6	615.277	76.9959828780488	81.7973137496794
LR778290.1	LanD	LAN130	6	2496.67	103.559831770524	149.607357748152
LR778291.1	LanD	LAN130	6	662.575	75.8344156750823	81.1490536757434
LR778292.1	LanD	LAN130	6	301.021	78.8746092682927	73.3622565245507
LR778253.1	LanL	LAN043	6	3456.84	130.821414972504	143.962684991557
LR778254.1	LanL	LAN043	6	579.038	120.395975956029	120.020762493915
LR778255.1	LanL	LAN043	6	572.472	121.874693096315	122.405877747315
LR778256.1	LanL	LAN043	6	1625.54	134.70751291256	146.713669787819
LR778257.1	LanL	LAN043	6	795.853	121.426911870968	123.386655920394
LR778258.1	LanL	LAN043	6	1463.99	125.223724262078	129.107956005046
LR778259.1	LanL	LAN043	6	1658.58	122.979483980471	136.039625946013
LR778260.1	LanL	LAN043	6	974.641	126.530257538398	130.20078320447
LR778261.1	LanL	LAN043	6	2276.19	128.590841568144	129.837589331768
LR778262.1	LanL	LAN043	6	665.341	126.734846175663	123.337118465638
LR778263.1	LanL	LAN043	6	737.519	128.111213215653	124.117177992645
LR778264.1	LanL	LAN043	6	802.987	121.136086953224	119.944437458261
LR778265.1	LanL	LAN043	6	3379.1	130.810448540443	144.329504447832
LR778266.1	LanL	LAN043	6	2999.37	129.469960643308	144.237683176555
LR778267.1	LanL	LAN043	6	1183.01	123.873249771805	128.869005777665
LR778268.1	LanL	LAN043	6	615.458	122.808887259186	123.004193129427
LR778269.1	LanL	LAN043	6	949.84	128.100370327771	131.909534977702
LR778270.1	LanL	LAN043	6	957.97	126.877475966736	130.570971753753
LR778271.1	LanL	LAN043	6	1074.36	125.889868949977	127.525936549654
LR778272.1	LanL	LAN043	6	696.205	131.950559643202	126.094056287737
LR778273.1	LanL	LAN043	6	828	125.489610148148	125.371967838546
LR778274.1	LanL	LAN043	6	4562.67	198.103945165598	265.088416530717
LR778275.1	LanL	LAN043	6	1612.57	130.567354291869	135.115154856373
LR778276.1	LanL	LAN043	6	954.434	126.152797014115	124.910054361808
LR778277.1	LanL	LAN043	6	964.112	125.766473985938	129.72891040875
LR778278.1	LanL	LAN043	6	1567.72	127.030150712344	129.747549563654
LR778279.1	LanL	LAN043	6	666.237	123.458371445444	122.954764037314
LR778280.1	LanL	LAN043	6	1162.26	148.890791313019	175.368640808563
LR778281.1	LanL	LAN043	6	2611.72	124.993319528656	137.864881584112
LR778282.1	LanL	LAN043	6	557.276	125.206482742117	122.995969165771
LR778283.1	LanL	LAN043	6	866.312	127.36809936525	126.46163891316
LR778284.1	LanL	LAN043	6	1556.05	173.178988070913	209.197127999949
LR778285.1	LanL	LAN043	6	605.853	127.355556335927	125.065781741598
LR778286.1	LanL	LAN043	6	3621.28	122.742833164983	158.424876451319
LR778287.1	LanL	LAN043	6	2855.73	147.005466988032	180.669804556684
LR778288.1	LanL	LAN043	6	1271.61	127.189551449468	127.534224557719
LR778289.1	LanL	LAN043	6	1035.85	132.749553844252	143.737204866731
LR778290.1	LanL	LAN043	6	2644.96	172.456552202949	232.433603910561
LR778291.1	LanL	LAN043	6	851.709	124.168861444548	130.289094601106
LR778292.1	LanL	LAN043	6	412.584	132.488086	120.539975426348
LR778253.1	LanL	LAN044	6	2734.68	52.9450152771619	74.7315450894199
LR778254.1	LanL	LAN044	6	233.987	48.5168345128205	45.8263980378742
LR778255.1	LanL	LAN044	6	373.788	49.7411006354167	46.8802258792786
LR778256.1	LanL	LAN044	6	443.136	54.6519371035837	55.8747638697792
LR778257.1	LanL	LAN044	6	274.529	50.4212806130653	47.5540760038981
LR778258.1	LanL	LAN044	6	822.4	50.382313747495	52.5446806412563
LR778259.1	LanL	LAN044	6	882.27	52.6878555466667	57.9640603848407
LR778260.1	LanL	LAN044	6	299.719	51.4733347435897	48.4458683739557
LR778261.1	LanL	LAN044	6	4252.91	53.3213652348579	113.88717623781
LR778262.1	LanL	LAN044	6	315.921	50.7313352250352	46.7354436925873
LR778263.1	LanL	LAN044	6	481.044	53.3228951676529	47.8963140130732
LR778264.1	LanL	LAN044	6	315.43	51.119694211239	46.5994641958627
LR778265.1	LanL	LAN044	6	3932.32	55.7142215742025	112.783980800318
LR778266.1	LanL	LAN044	6	1022.82	52.1911584177778	57.9212045556958
LR778267.1	LanL	LAN044	6	1733.46	53.1808983715415	77.0159979504371
LR778268.1	LanL	LAN044	6	252.931	51.3171228470032	46.9744788495949
LR778269.1	LanL	LAN044	6	340.395	53.191864406308	49.1022490466584
LR778270.1	LanL	LAN044	6	722.924	54.6478984640259	54.7971890429572
LR778271.1	LanL	LAN044	6	240.088	51.307515954416	45.905185107591
LR778272.1	LanL	LAN044	6	243.422	52.3173731808118	46.2903632347007
LR778273.1	LanL	LAN044	6	243.816	50.9097737757626	45.8130579299692
LR778274.1	LanL	LAN044	6	1618.1	80.1409217042802	108.651315421607
LR778275.1	LanL	LAN044	6	248.342	51.1301843438538	46.575503616791
LR778276.1	LanL	LAN044	6	639.208	50.1530757379768	48.1779213290519
LR778277.1	LanL	LAN044	6	303.735	52.2822304712939	48.2584798779557
LR778278.1	LanL	LAN044	6	236.96	51.7736360270499	46.9541750452803
LR778279.1	LanL	LAN044	6	331.828	51.0615042159383	47.952321396596
LR778280.1	LanL	LAN044	6	443.246	63.5391228184991	70.4250558226461
LR778281.1	LanL	LAN044	6	1300.73	52.4952512126388	59.7782472354746
LR778282.1	LanL	LAN044	6	279.637	52.3824539930253	47.6394530332911
LR778283.1	LanL	LAN044	6	301.956	51.3572061757322	46.7575447703914
LR778284.1	LanL	LAN044	6	533.99	75.4239683471837	85.127663312074
LR778285.1	LanL	LAN044	6	237.803	50.4415783016983	45.3920058978724
LR778286.1	LanL	LAN044	6	2318.45	52.2324445531915	89.3949770695871
LR778287.1	LanL	LAN044	6	977.397	62.3886347138397	71.1866015710193
LR778288.1	LanL	LAN044	6	463.75	53.0400141768293	48.8743288960635
LR778289.1	LanL	LAN044	6	361.024	54.3500121515435	53.0692698677063
LR778290.1	LanL	LAN044	6	1555.14	78.1217545322793	115.251885975247
LR778291.1	LanL	LAN044	6	422.694	51.773763125	51.5469179715907
LR778292.1	LanL	LAN044	6	182.881	52.1668286666667	50.6891472728694
LR778253.1	LanL	LAN047	6	2057.64	45.7048292983839	52.8033595364123
LR778254.1	LanL	LAN047	6	194.851	40.9896575420561	30.9487219547651
LR778255.1	LanL	LAN047	6	129.532	42.2406433054004	30.0540734591865
LR778256.1	LanL	LAN047	6	408.967	47.8744240633484	37.6580274551206
LR778257.1	LanL	LAN047	6	168.013	43.9776810589319	31.6849858783041
LR778258.1	LanL	LAN047	6	208.144	43.0512512694064	31.8166160546374
LR778259.1	LanL	LAN047	6	368.83	43.8947933305717	35.3030650583412
LR778260.1	LanL	LAN047	6	334.365	44.7886919199536	32.9888157506754
LR778261.1	LanL	LAN047	6	2873.92	45.6897696430563	73.7003851696857
LR778262.1	LanL	LAN047	6	158.102	43.8625682734275	30.9478898181135
LR778263.1	LanL	LAN047	6	224.605	45.3652335539654	31.6836686177531
LR778264.1	LanL	LAN047	6	172.693	42.4761253400355	30.7133461469307
LR778265.1	LanL	LAN047	6	3297.03	46.6862160110974	86.8061567508008
LR778266.1	LanL	LAN047	6	802.249	44.081423799682	38.7024188990852
LR778267.1	LanL	LAN047	6	506.932	44.8573661119186	39.4958492957172
LR778268.1	LanL	LAN047	6	148.019	44.1655778510638	31.0732777970145
LR778269.1	LanL	LAN047	6	199.738	45.7936283829787	33.4865812184013
LR778270.1	LanL	LAN047	6	551.082	45.9324077586207	37.7474550303497
LR778271.1	LanL	LAN047	6	152.783	43.8473411202014	31.5848145394426
LR778272.1	LanL	LAN047	6	151.817	45.1933013606341	31.8219005501598
LR778273.1	LanL	LAN047	6	135.829	44.5408284708554	30.5775549480147
LR778274.1	LanL	LAN047	6	1149.83	67.5701251716738	74.1060321965613
LR778275.1	LanL	LAN047	6	230.033	45.4180758314522	32.6335433897064
LR778276.1	LanL	LAN047	6	227.516	43.4424203773585	31.8260237084322
LR778277.1	LanL	LAN047	6	136.744	44.6351648913043	31.6466184412517
LR778278.1	LanL	LAN047	6	392.333	43.9816877162367	33.430544403529
LR778279.1	LanL	LAN047	6	161.356	43.5664930407523	31.2875625348563
LR778280.1	LanL	LAN047	6	510.777	52.3060453051643	47.9845129828425
LR778281.1	LanL	LAN047	6	670.47	44.6804749883268	36.0237778743663
LR778282.1	LanL	LAN047	6	181.613	43.666973966877	30.7928539513294
LR778283.1	LanL	LAN047	6	174.281	43.7628410869565	31.2819583329104
LR778284.1	LanL	LAN047	6	434.152	62.1626677583333	56.2912979329922
LR778285.1	LanL	LAN047	6	152.843	45.5708642804766	32.2638683028351
LR778286.1	LanL	LAN047	6	720.19	44.4080089813908	39.3771881908199
LR778287.1	LanL	LAN047	6	372.126	51.6432535800185	45.4046487240225
LR778288.1	LanL	LAN047	6	272.222	44.8644844976526	32.3060871729772
LR778289.1	LanL	LAN047	6	227.498	45.7379831795302	36.2589867129358
LR778290.1	LanL	LAN047	6	938.657	60.1676209720535	68.1289823607294
LR778291.1	LanL	LAN047	6	491.093	44.9273639233818	36.5082654114014
LR778292.1	LanL	LAN047	6	108.828	48.9836378125	31.2043106860101
LR778253.1	LanL	LAN048	6	2350.43	38.5492395153707	56.8025555231175
LR778254.1	LanL	LAN048	6	197.909	34.3723697918401	32.206818304779
LR778255.1	LanL	LAN048	6	248.308	36.0062734634975	33.9184643809301
LR778256.1	LanL	LAN048	6	304.773	39.5073310008104	39.1739699868009
LR778257.1	LanL	LAN048	6	241.036	36.5926575553733	34.7970382340861
LR778258.1	LanL	LAN048	6	847.886	37.1617938677686	41.7729093916081
LR778259.1	LanL	LAN048	6	523.742	37.0072046043165	39.3129272652233
LR778260.1	LanL	LAN048	6	285.481	37.8462820052219	36.7782173255288
LR778261.1	LanL	LAN048	6	2907.23	38.5672072344792	73.3404500646784
LR778262.1	LanL	LAN048	6	260.445	36.5166622603138	33.4976411718986
LR778263.1	LanL	LAN048	6	387.202	38.1876992010724	35.8148361387859
